ConfigID,ExperimentalSeed,ClientID,SeedMaterial,SeedSHA256,SeedUInt64
alpha_0p1_seed_42,42,21,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=21,5EAD15A09B0781329F9FE26C695926C501F59A72065B2F483767BA4205E01ADC,6822132790076080434
alpha_0p1_seed_42,42,22,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=22,6541D8C11378A49EA5AAE5C158D0C8C84AA6F8BCC0D458D0E6E30120E8EF351B,7296351195083875486
alpha_0p1_seed_42,42,23,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=23,B1707A3C1CF37495ECE5B226AF63E08FC6C299D5FFCAF2632C1C5F39CA977667,12785853740707181717
alpha_0p1_seed_42,42,24,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=24,F6F34C9F91CCD3F8FB44E714429D984CB2F05C541EFD65F55F25C21C12584F1C,17794650800900592632
alpha_0p1_seed_42,42,25,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=25,CC73B232DC882B21D625B1C40E3652BBD8469B75B3C522E702976294CAFBA8B5,14732314737577044769
alpha_0p1_seed_42,42,26,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=26,7E720F72FFBBB6FF1F76B32E2705E1033C66D50E4FE1F15846A0FA23C74832B0,9111361982715115263
alpha_0p1_seed_42,42,27,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=27,6D6550D586CD1184BE3D3EE8AA572DB8FF11EB20CCED9253356144367F320BAE,7882795600801763716
alpha_0p1_seed_42,42,28,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=28,D00C745663DF7AE686E4AD4DC32F64A30EBE6D9605480D9BEB6617B355DF5EEB,14991485174001138406
alpha_0p1_seed_42,42,29,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_42|EXPERIMENTAL_SEED=42|CLIENT_ID=29,2B9F5A04D1BD5D6358462FDBFD109FE091B3BF63BA5859C48412B895187807F6,3143330041673112931
alpha_0p1_seed_456,456,0,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=0,8BB4E05462A654C28E6E2C6DFBFDF356029AFAE04BFD7D730EAC85E79D6A4576,10066917720116843714
alpha_0p1_seed_456,456,1,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=1,5276608F5E384F99144CF2571DEE3451B9A36539AA24A1724EC60E29CD6AB8B7,5942042927239286681
alpha_0p1_seed_456,456,2,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=2,7BE85AF3CA294B252C0E5D70B2F18E4F68204494A78FEAF8DAC08FEF37A0FD8D,8928486264377264933
alpha_0p1_seed_456,456,3,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=3,8F1401E163B44DBD23DFE6CEF24F97316E1A8BB099DC00C90D5B8BDA091CB11C,10309867514509938109
alpha_0p1_seed_456,456,4,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=4,615219E1729A81C272881C6F09A34E7ACD9D754F16BF123848109C4C2889677A,7012696025850347970
alpha_0p1_seed_456,456,5,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=5,1AA1F0827F47FE7F5FEE7493DC5D41E4E41E37AC2399CE7366D0F71497AAF6DE,1919079359508381311
alpha_0p1_seed_456,456,6,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=6,2AFD8EEB63FCBA0545A80B1EDFA544436FEE47C40E23F2C1F82D06C833418ABF,3097789260346735109
alpha_0p1_seed_456,456,7,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=7,A6457DC0DBA5E3211EDDD0090505F2315FA790224C6EFA553ADB610A7958BCB8,11981120650961347361
alpha_0p1_seed_456,456,8,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=8,AFAD11DD653D11459C1B2C0C0DA5748FFB36A9313A7CB388CEA54CE225D0DCD5,12658793770192277829
alpha_0p1_seed_456,456,9,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=9,9024A4C4088BA5692D7B785BAFBC54F23534B5D39F940BEF8002F34065135D01,10386607802487121257
alpha_0p1_seed_456,456,10,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=10,9435777705EF47E759EDA17256E9E9E3A9A60D9D39BAB6AD6AE41AFFEAB58CB0,10679573444463380455
alpha_0p1_seed_456,456,11,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=11,5334B5627D8AE3AD88F74385DF149B1535CBC7AB58D9B8FD14B82F93162604D0,5995616438554649517
alpha_0p1_seed_456,456,12,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=12,4EEA071EDB6DBC50FE7EF4299C6AA008D7DFCC3264EB44DBEC359F7B2CCC8B0A,5686365308620487760
alpha_0p1_seed_456,456,13,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=13,1E0529FCE8E4225249727171FF746AFAB202D90CD5A5E28E27A5749587EB5621,2163181362237153874
alpha_0p1_seed_456,456,14,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=14,5229D0D067BA5546ED9CB48BE8AD08BF4EE946E7F69FD64D68CD62E07A8DD2F4,5920492778667267398
alpha_0p1_seed_456,456,15,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=15,69F1EF932DDE8EE5222444B7C5A588BBC7546BE2523859B8FF9A07F415A8633B,7634146258778492645
alpha_0p1_seed_456,456,16,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=16,AB5C8D3684EC86E8A8680CD811107834651321DB4925B9D61F40B55C58C3141B,12347899543640901352
alpha_0p1_seed_456,456,17,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=17,EDE828B9CF196DE47CBBF695DB9C3979A15CD5F4B86BB7F0FDF184E0063EB11A,17142996760094404068
alpha_0p1_seed_456,456,18,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=18,11F4BF76006CF47409303D9281411BA363AC2C907A1D6E6813D2227CCF24B780,1293869506496361588
alpha_0p1_seed_456,456,19,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=19,89E19E525B61C4FA2BC2CF32CF61565ECCE16F1790482C5CE75A2D7D0C32E50B,9935396329513665786
alpha_0p1_seed_456,456,20,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=20,80DDDDD8DEC9A630816824984E0295F8D88A951906230540524A66FB73792982,9285821930228262448
alpha_0p1_seed_456,456,21,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=21,EB23D0EF62068194DC79FCA1EF33249E99DF910436AB3E8768D7208BCD0A2B52,16943615949658292628
alpha_0p1_seed_456,456,22,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=22,8A9274C879DA8ADBAFBA6A527B8DBA8BC189F7C7032EEC765690CDC92E3F880A,9985171728220457691
alpha_0p1_seed_456,456,23,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=23,2BC0247EA34C09CDE5449A742523983508AAB7BEA4B862CADCB028965F304B0D,3152559865483495885
alpha_0p1_seed_456,456,24,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=24,BAB627FB275BFA59214445ED0DCCE1D9B92A7F4EF3276B469B99BBF5B26219C6,13453984896466549337
alpha_0p1_seed_456,456,25,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=25,70411EC4875C856B4020608B14D866BB9AC277CEBD2133F7A6CAA6C368607CF2,8088780235167532395
alpha_0p1_seed_456,456,26,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=26,920C45C4F2065BA882ED255EF3758D927DB1A3D01AE919A24D1A56058EA8D515,10523863141434416040
alpha_0p1_seed_456,456,27,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=27,23AE1D8994B06893711F8812870064C6C395C870DBFAD570391AC96191D8F7EC,2571024914017446035
alpha_0p1_seed_456,456,28,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=28,BE4BE8A05029BB7AE020FD2479DA51649F2CC9D0D1176F3382CA2B677140DCFD,13712309265696930682
alpha_0p1_seed_456,456,29,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_456|EXPERIMENTAL_SEED=456|CLIENT_ID=29,54AAB18CE8C3D898FA12D2D50B136BC8CCEA4057D98120DAC19B3F8A0AEA4C24,6100883863985445016
alpha_0p1_seed_789,789,0,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=0,8DA954570A4D8B3C8A3B19F1641161A3ADE0AEDC52F021AB5D1AB4D9D405617A,10207782763223681852
alpha_0p1_seed_789,789,1,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=1,51E1525628666DC85589D9D2FAE3A286DBB41F4904160838FFF84731D22755B2,5900087516830526920
alpha_0p1_seed_789,789,2,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=2,7BA7BA5D5208F47D6C249729092FDF0D1112C581C854201C0F11F0F1E7D47BED,8910295297746859133
alpha_0p1_seed_789,789,3,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=3,80D6B5784F413463EB541BBF6019B218BA631CF4AADD3D69D63AF6433AA0791E,9283807210201232483
alpha_0p1_seed_789,789,4,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=4,792026D1E6B9995AAC69A3A18D548B6CA32A0849797F5673CBCAB297D1E9ABCC,8728018760804964698
alpha_0p1_seed_789,789,5,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=5,4A3B59A8F4637DAF261619F2FEAEA4F8EBE87E4EA9FEC3EB4269533C4CA4B3CC,5348967564622134703
alpha_0p1_seed_789,789,6,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=6,47801A624F37B0462A0B1697BEFB605C283198777D6FB3278E7F6BBBBA30ADF2,5152146983250014278
alpha_0p1_seed_789,789,7,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=7,BB309132171892C1C71B3411D0947E1F25C55497BF4D3C6B6260721D78657188,13488440528296514241
alpha_0p1_seed_789,789,8,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=8,489B0E17476B5B1BDDC76702E8C10A34123E969343FB0BBD6413321A23A90CBB,5231790885266217755
alpha_0p1_seed_789,789,9,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=9,009707A59B5C0922B03180CA159E8045B35EA6028A5C598D2EA88E4F78808A3C,42511129340807458
alpha_0p1_seed_789,789,10,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=10,7773490667723975444F672C3935FF59614716DEC694E302D5E45AD0952B47B7,8607303604689320309
alpha_0p1_seed_789,789,11,CICIoT2023_CLIENT_LOCAL_HASH_ORDER_V1|ASSIGNMENT_SET_SHA256=6161DDCA8874F3A079B3D61C19C62A0C1A60389ECFF2B2028E043FFC38B36E98|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|CONFIG_ID=alpha_0p1_seed_789|EXPERIMENTAL_SEED=789|CLIENT_ID=11,D4F5DC6EDFE081F4555440578FFCDABFAA83F7E89064E5E186F3206864BC64A4,15345413674095378932
