ExperimentalSeed,Round,ClientID,ParticipationOrdinal,SeedMaterial,SeedSHA256,SeedUInt64,SharedAcrossAlphaPair,SharedAcrossMethods,SharedAcrossScenarios
123,7,15,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=7|CLIENT_ID=15|PARTICIPATION_ORDINAL=2,A37ACE656597FDC9AC0968B61DC8C6E9F8B9485A428E2426B3907DD56A74AAA9,11779954710232432073,True,True,True
123,7,24,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=7|CLIENT_ID=24|PARTICIPATION_ORDINAL=2,EF895269E8EA63A6DDF89D827214BAA4B38E43EAD0E611C683C082A845D6DD5E,17260417661706855334,True,True,True
123,7,16,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=7|CLIENT_ID=16|PARTICIPATION_ORDINAL=2,192A2C487D2CA9A3452FA3CFE68E9FBD518F8D3FC9B4B68FE7B6807B47E3EB0D,1813310489819392419,True,True,True
123,8,7,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=7|PARTICIPATION_ORDINAL=2,91C0FBB963DA7F4218C41D9F8CB73EA621E7BA4DE9A708AE4866C881FFEC3833,10502671104690782018,True,True,True
123,8,5,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=5|PARTICIPATION_ORDINAL=2,D1F03DE0061B8034E29DBDA799DF5BC323F02DE0E509A60AB83238DD3A381BC7,15127659180721930292,True,True,True
123,8,6,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=6|PARTICIPATION_ORDINAL=2,39A51C910FAFAA640F41E2687B781A2D96A966D24A142DA00538304F6479FFB4,4153757640678156900,True,True,True
123,8,23,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=23|PARTICIPATION_ORDINAL=2,30FF0C4D502826DA2D2606B1B1F3ED319B9E0952FDE16B1407176CDCC71F1385,3530554159078581978,True,True,True
123,8,29,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=29|PARTICIPATION_ORDINAL=2,598F36692793BDFC46F42BC370BDAE808465BB63843C7BEC09A16CC48A961049,6453436616308669948,True,True,True
123,8,11,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=11|PARTICIPATION_ORDINAL=2,74792A0CAAAA535654BDF76074883AD7A4F25DE43B4CD4F8817DCF8F882D8CBD,8392785614472893270,True,True,True
123,8,1,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=1|PARTICIPATION_ORDINAL=2,C0276D7D50C91085037DE349E454B0C12EFB3522087EEA9AFB82C080884B6153,13846155964367573125,True,True,True
123,8,3,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=3|PARTICIPATION_ORDINAL=2,15C68D93ADAC8803E7ED4563F66F8E615ABCF3376F39BFB7527CFB607346912A,1569097185598670851,True,True,True
123,8,10,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=8|CLIENT_ID=10|PARTICIPATION_ORDINAL=2,EABA0FC20A04E79F3352EF4DA59A31FD3EEF5E02F39BDCB58792891C74D980A5,16913848676609484703,True,True,True
123,9,12,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=12|PARTICIPATION_ORDINAL=2,BFD0B201B24C142FC88B6FFE73FA556C768C10B829C8E30DCFCE782D546B8208,13821742976756093999,True,True,True
123,9,27,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=27|PARTICIPATION_ORDINAL=2,7A9A7139D9B9B8E7FCACFB9C7CC26E0DEFD5CC9C17DE8DECDB7D4618F18734E1,8834498112320551143,True,True,True
123,9,0,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=0|PARTICIPATION_ORDINAL=2,1AF52722DC069A1F4B2760E25E3D1A54181F9FC6F8C6AABDBDB24AD859C18099,1942501844954028575,True,True,True
123,9,21,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=21|PARTICIPATION_ORDINAL=2,4DF3F8C938C62C09566EE840C10BE15890674BE30AB0F088D3F45E524A3F7B9F,5617106703385766921,True,True,True
123,9,18,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=18|PARTICIPATION_ORDINAL=2,F85F6303F43E0E9A8B1C7F841B4148F6DB9DC04BFC325F243AAC632AEDDF3A7D,17897132312827399834,True,True,True
123,9,4,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=4|PARTICIPATION_ORDINAL=2,E423985AA9F9339A69370F74053C66EC262583B72B526EE1DCFBB615A7413457,16439150579998602138,True,True,True
123,9,20,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=20|PARTICIPATION_ORDINAL=2,3E5450CCD613C9E4E4777FBD7A09EB1D6CEC86FAC1E2B232165872A1AF3D19BC,4491303569090398692,True,True,True
123,9,17,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=17|PARTICIPATION_ORDINAL=2,3AA303BEA7079EC0566E9DFB15E0599CA8782CC7E76353CE39213320F441AA84,4225224992784621248,True,True,True
123,9,13,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=9|CLIENT_ID=13|PARTICIPATION_ORDINAL=2,627B869E2862A64F6C0059BF98FC2BAD0874FC0DD8670506462C37F7A5F63449,7096413651692856911,True,True,True
123,10,2,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=2|PARTICIPATION_ORDINAL=2,AB9D6F567FAB7F82E33B987D6B51E01D4383296B609BF19713460C241C1316DC,12366162569129066370,True,True,True
123,10,25,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=25|PARTICIPATION_ORDINAL=2,75017541A47161D1E9FCCEC6D4A9E6FC6DC353280D0AC77FE6016BA640078331,8431148902206497233,True,True,True
123,10,8,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=8|PARTICIPATION_ORDINAL=2,56396211C3146171B8C865A62BA0A6B1FC2825C13EBFE4440E5C386A11E52C45,6213104989361168753,True,True,True
123,10,26,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=26|PARTICIPATION_ORDINAL=2,F7FD4AD6421DC64BFD3CFB261A11898B227589D5B5DD9952A763203D25FDE013,17869521180568700491,True,True,True
123,10,9,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=9|PARTICIPATION_ORDINAL=2,081F68BE29B9C0CAFF497587A8595C92DFD49AFC059C4101E188A9E2BF466052,585301642534568138,True,True,True
123,10,22,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=22|PARTICIPATION_ORDINAL=2,2CA6CC991647A7A78042F15F1FA84E1E9EDDC21F3B781B2DC79C52C3EC604C7F,3217483941678655399,True,True,True
123,10,19,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=19|PARTICIPATION_ORDINAL=2,5D726DC75A3AD265BDC214D926E6D6CD9585CD25993A059B5893DA775503DC2B,6733565095852036709,True,True,True
123,10,14,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=14|PARTICIPATION_ORDINAL=2,5E59CEA65FEAE648727696ED3FC76D4BB2F609AFFFDCC7794A7F2EA3AB61A888,6798692326461597256,True,True,True
123,10,28,2,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=10|CLIENT_ID=28|PARTICIPATION_ORDINAL=2,41B3FDD0B6D77612C51C099C51339E234EFC79E2725D08AD7EE43B899D5B9D9C,4734406706159121938,True,True,True
123,11,7,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=7|PARTICIPATION_ORDINAL=3,267BBCC18006AB4812785DAFF21373D7F370AB360FC6D2057B9E940FC7E6823E,2773017534839302984,True,True,True
123,11,22,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=22|PARTICIPATION_ORDINAL=3,655319D25584E1AE853B4522E8EE592957D9B0B97CD4D9EB665976AE62E90574,7301207812066304430,True,True,True
123,11,3,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=3|PARTICIPATION_ORDINAL=3,FD333E9B061ACC3A02B93655E8B43CE0477798A0312D1A1BE0B46F3F4CB55456,18244995350951283770,True,True,True
123,11,13,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=13|PARTICIPATION_ORDINAL=3,3401ED951672288F28C168982A4C5710F944DDBCF46B334467674E7883BD45B6,3747537589531453583,True,True,True
123,11,4,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=4|PARTICIPATION_ORDINAL=3,D45E9C7BFD59DD956D8C90B23D4B143DD34548F7BBFC6A503828FA3F722A5B0A,15302840640196959637,True,True,True
123,11,18,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=18|PARTICIPATION_ORDINAL=3,698A57E07E04889A5F9265296CA56B9DE6E8D950A30BC71A2B92DBEA82058738,7604987542467020954,True,True,True
123,11,15,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=15|PARTICIPATION_ORDINAL=3,E93AF9648F16C1A43587FBFC924199D5071EAB7D92DD9EF990D97271F0C9DD7C,16806019169779106212,True,True,True
123,11,0,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=0|PARTICIPATION_ORDINAL=3,CBF0BD06DB033315F1F89D7B28B00253A345A248AF6B00BC833548D73C077F2D,14695453421251801877,True,True,True
123,11,28,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=11|CLIENT_ID=28|PARTICIPATION_ORDINAL=3,F98A983A9E9BF5306BDD1D26207EAF848B988D823068F34BE15652217DEE1F44,17981351839766672688,True,True,True
123,12,21,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=21|PARTICIPATION_ORDINAL=3,B48CACC209C9CFC4BFF63853AB49E80648B277917A7286E69AB3F2E3D31DB3AA,13009963372954374084,True,True,True
123,12,24,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=24|PARTICIPATION_ORDINAL=3,D7F5ED8D5D184D23B0950F8F5A6842961137E096F3DFB68DBF680535D63A060E,15561605278856662307,True,True,True
123,12,11,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=11|PARTICIPATION_ORDINAL=3,B148C49328DAA5D208BA9C74B01F3C07897C6BE7C913A521F3FA6DAF33D8A66A,12774676479361066450,True,True,True
123,12,23,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=23|PARTICIPATION_ORDINAL=3,97CEE06B1A8061D883429DDC032AEF0037DF0CAFB298C2C4FA66E1B30620C0F7,10938927295540257240,True,True,True
123,12,16,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=16|PARTICIPATION_ORDINAL=3,D3B37E65FC3F718BEBB98F7EE3C5086B67801E3EA6B2E2296F61D3EEF13A3A73,15254675339322814859,True,True,True
123,12,9,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=9|PARTICIPATION_ORDINAL=3,1E66686015D9FF3BD22ABCC8C8E3CB3EA88B773937981FF1547093A2B3024406,2190553030655082299,True,True,True
123,12,25,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=25|PARTICIPATION_ORDINAL=3,A59656D8F75749F98BDCF8BAD5B12DCC242C415CD92E0E582C1E45FD5F245124,11931819752627325433,True,True,True
123,12,2,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=2|PARTICIPATION_ORDINAL=3,9F8AB9006F96C93314BF20797E1608EA4FBD7D4887CB35A4E521013F991C637E,11496204410339903795,True,True,True
123,12,17,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=12|CLIENT_ID=17|PARTICIPATION_ORDINAL=3,502B92BDFECF3AB2AB7A1F0C04F2E12F98E07520F20C841FB2DDCDEAEDA1839F,5776872291754261170,True,True,True
123,13,14,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=14|PARTICIPATION_ORDINAL=3,F344A37BABAB939998CDE256EC71D82CDE879290408446880F8AD3C57095673A,17529315401189266329,True,True,True
123,13,12,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=12|PARTICIPATION_ORDINAL=3,088D58E498854224623A90D797FD043286A037FFC0B4FFE604999F82747A1793,616246462854283812,True,True,True
123,13,8,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=8|PARTICIPATION_ORDINAL=3,3B39405997C290363627F75B0A9D62107D16B01B2E8D82EE108DFCD7F764B979,4267512875452633142,True,True,True
123,13,6,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=6|PARTICIPATION_ORDINAL=3,793B7E03BC98CF83CD200B4D347C2B1CC14BAC47B6616FA41EC0856C441DA441,8735714456729341827,True,True,True
123,13,1,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=1|PARTICIPATION_ORDINAL=3,3D646CB507A373273758B2ED0D8087477D220939F3FF72C9E58E3896B83ECBF9,4423780258757702439,True,True,True
123,13,29,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=29|PARTICIPATION_ORDINAL=3,48801FD3AF083FDAC64EC03BE0280911EB7143AC7F4CBA3D10BE16E7D491A545,5224210561784889306,True,True,True
123,13,27,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=27|PARTICIPATION_ORDINAL=3,8107B687AF965EACB772A5B770DF61372BB18044DA8D26E0FBD2B9C6D3D4ADB2,9297600649612385964,True,True,True
123,13,20,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=20|PARTICIPATION_ORDINAL=3,A664DD599EAB1BEFD3717758D3CF2962A0BA2D2B40F5230A63FC10B0CAC5C693,11989951484950944751,True,True,True
123,13,5,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=13|CLIENT_ID=5|PARTICIPATION_ORDINAL=3,4354800184ADC5EB27E20EA1B58C0A9A69051E801CF7EA88F637E85EBA09ABD4,4851643442594170347,True,True,True
123,14,19,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=19|PARTICIPATION_ORDINAL=3,F847000F415985621EEFF8DADFCB6F1DE2EB16987468980BA70F947766BA7DB4,17890268110273480034,True,True,True
123,14,26,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=26|PARTICIPATION_ORDINAL=3,60BE5BD99C8C200B9BA9E2C6690D35FE7157C58F4C8DCA0318907F908A48EE7D,6971110263408566283,True,True,True
123,14,10,3,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=10|PARTICIPATION_ORDINAL=3,FA3A66708B3F032486C48AF7C5021F630B590F4C832F8C008096681B4746C94B,18030836691689734948,True,True,True
123,14,23,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=23|PARTICIPATION_ORDINAL=4,DE32C580A10E00D684797A3D242FAA0CD4EBC809E960875AF6D944AB9E56F30E,16011076781504069846,True,True,True
123,14,20,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=20|PARTICIPATION_ORDINAL=4,9BA241E3131A93705EC78DA8CDD5953F380BFD723E15DF623C826F235B6AB5A7,11214598465639846768,True,True,True
123,14,7,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=7|PARTICIPATION_ORDINAL=4,22AE314586C7E8CB1EF3E71520F3AD17FEB3B765AC8AA60D081AD4425C44D650,2498989017920956619,True,True,True
123,14,3,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=3|PARTICIPATION_ORDINAL=4,5CBD47786F4CF85B63D1BAECC82F795A18CFA7C73928443EDA1ED3CBB82D0C24,6682576004676647003,True,True,True
123,14,0,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=0|PARTICIPATION_ORDINAL=4,64C719AF566DD722B9972C5CD5AD288B15EA924805CDBFCDBFC44A364948D0B5,7261801165018224418,True,True,True
123,14,29,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=14|CLIENT_ID=29|PARTICIPATION_ORDINAL=4,59B9C06675D2E3BDB4AEBBA545E18E40C1046F17F6E0CB83E84752A4CDB17F85,6465410286363009981,True,True,True
123,15,24,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=15|CLIENT_ID=24|PARTICIPATION_ORDINAL=4,7F3DAE5F0C7E8C5771B8BDF46FA2F6C6201A73FC34D1DF98186D271B9959BEA5,9168676139650944087,True,True,True
123,15,8,4,CICIoT2023_LOCAL_TRAIN_RNG_V1|PREATTACK_IDENTITY_SHA256=81057E395366BA10088F4455897446945556325756CA18BBF39B5F5A6A1198E2|EXPERIMENTAL_SEED=123|ROUND=15|CLIENT_ID=8|PARTICIPATION_ORDINAL=4,56666CC88065CDCE61C5C11B2D829639C35BE2375B3F9B113A95E6ACBAFEAE85,6225783143289703886,True,True,True
