alpha,alpha_label,subject_id,local_client_id,global_client_id,row_index,activity_index,activity_name,start_timestamp_s
0.1,alpha0p1,102,3,subject102_client3,1826,5,cycling,3788.85
0.1,alpha0p1,102,3,subject102_client3,1827,5,cycling,3790.13
0.1,alpha0p1,102,3,subject102_client3,1828,5,cycling,3791.41
0.1,alpha0p1,102,3,subject102_client3,1829,5,cycling,3792.69
0.1,alpha0p1,102,3,subject102_client3,1830,5,cycling,3793.97
0.1,alpha0p1,102,3,subject102_client3,1831,5,cycling,3795.25
0.1,alpha0p1,102,3,subject102_client3,1832,5,cycling,3796.53
0.1,alpha0p1,102,3,subject102_client3,1833,5,cycling,3797.81
0.1,alpha0p1,102,3,subject102_client3,1834,5,cycling,3799.09
0.1,alpha0p1,102,3,subject102_client3,1835,5,cycling,3800.37
0.1,alpha0p1,102,3,subject102_client3,1836,5,cycling,3801.65
0.1,alpha0p1,102,3,subject102_client3,1837,5,cycling,3802.93
0.1,alpha0p1,102,3,subject102_client3,1838,5,cycling,3804.21
0.1,alpha0p1,102,3,subject102_client3,1839,5,cycling,3805.49
0.1,alpha0p1,102,3,subject102_client3,1840,5,cycling,3806.77
0.1,alpha0p1,102,3,subject102_client3,1841,5,cycling,3808.05
0.1,alpha0p1,102,3,subject102_client3,1842,5,cycling,3809.33
0.1,alpha0p1,102,3,subject102_client3,1843,5,cycling,3810.61
0.1,alpha0p1,102,3,subject102_client3,1844,5,cycling,3811.89
0.1,alpha0p1,102,3,subject102_client3,1845,5,cycling,3813.17
0.1,alpha0p1,102,3,subject102_client3,1846,5,cycling,3814.45
0.1,alpha0p1,102,3,subject102_client3,1847,5,cycling,3815.73
0.1,alpha0p1,102,3,subject102_client3,1848,5,cycling,3817.01
0.1,alpha0p1,102,3,subject102_client3,1849,5,cycling,3818.29
0.1,alpha0p1,102,3,subject102_client3,1850,5,cycling,3819.57
0.1,alpha0p1,102,3,subject102_client3,1851,5,cycling,3820.85
0.1,alpha0p1,102,3,subject102_client3,1852,5,cycling,3822.13
0.1,alpha0p1,102,3,subject102_client3,1853,5,cycling,3823.41
0.1,alpha0p1,102,3,subject102_client3,1854,5,cycling,3824.69
0.1,alpha0p1,102,3,subject102_client3,1855,5,cycling,3825.97
0.1,alpha0p1,102,3,subject102_client3,1856,5,cycling,3827.25
0.1,alpha0p1,102,3,subject102_client3,1857,5,cycling,3828.53
0.1,alpha0p1,102,3,subject102_client3,1858,5,cycling,3829.81
0.1,alpha0p1,102,3,subject102_client3,1859,5,cycling,3831.09
0.1,alpha0p1,102,3,subject102_client3,1860,5,cycling,3832.37
0.1,alpha0p1,102,3,subject102_client3,1861,5,cycling,3833.65
0.1,alpha0p1,102,3,subject102_client3,1862,5,cycling,3834.93
0.1,alpha0p1,102,3,subject102_client3,1863,5,cycling,3836.21
0.1,alpha0p1,102,3,subject102_client3,1864,4,running,3915.44
0.1,alpha0p1,102,3,subject102_client3,1865,4,running,3916.72
0.1,alpha0p1,102,3,subject102_client3,1866,4,running,3918.0
0.1,alpha0p1,102,3,subject102_client3,1867,4,running,3919.28
0.1,alpha0p1,102,3,subject102_client3,1868,4,running,3920.56
0.1,alpha0p1,102,3,subject102_client3,1869,4,running,3921.84
0.1,alpha0p1,102,3,subject102_client3,1870,4,running,3923.12
0.1,alpha0p1,102,3,subject102_client3,1871,4,running,3924.4
0.1,alpha0p1,102,3,subject102_client3,1872,4,running,3925.68
0.1,alpha0p1,102,3,subject102_client3,1873,4,running,3926.96
0.1,alpha0p1,102,3,subject102_client3,1874,4,running,3928.24
0.1,alpha0p1,102,3,subject102_client3,1875,4,running,3929.52
0.1,alpha0p1,102,3,subject102_client3,1876,4,running,3930.8
0.1,alpha0p1,102,3,subject102_client3,1877,4,running,3932.08
0.1,alpha0p1,102,3,subject102_client3,1878,4,running,3933.36
0.1,alpha0p1,102,3,subject102_client3,1879,4,running,3934.64
0.1,alpha0p1,102,3,subject102_client3,1880,4,running,3935.92
0.1,alpha0p1,102,3,subject102_client3,1881,4,running,3937.2
0.1,alpha0p1,102,3,subject102_client3,1882,4,running,3938.48
0.1,alpha0p1,102,3,subject102_client3,1883,4,running,3939.76
0.1,alpha0p1,102,3,subject102_client3,1884,4,running,3941.04
0.1,alpha0p1,102,3,subject102_client3,1885,4,running,3942.32
0.1,alpha0p1,102,3,subject102_client3,1886,4,running,3943.6
0.1,alpha0p1,102,3,subject102_client3,1887,4,running,3944.88
0.1,alpha0p1,102,3,subject102_client3,1888,4,running,3946.16
0.1,alpha0p1,102,3,subject102_client3,1889,4,running,3947.44
0.1,alpha0p1,102,3,subject102_client3,1890,4,running,3948.72
0.1,alpha0p1,102,3,subject102_client3,1891,4,running,3950.0
0.1,alpha0p1,102,3,subject102_client3,1892,4,running,3951.28
0.1,alpha0p1,102,3,subject102_client3,1893,4,running,3952.56
0.1,alpha0p1,102,3,subject102_client3,1894,4,running,3953.84
0.1,alpha0p1,102,3,subject102_client3,1895,4,running,3955.12
0.1,alpha0p1,102,3,subject102_client3,1896,4,running,3956.4
0.1,alpha0p1,102,3,subject102_client3,1897,4,running,3957.68
0.1,alpha0p1,102,3,subject102_client3,1898,4,running,3958.96
0.1,alpha0p1,102,3,subject102_client3,1899,4,running,3960.24
0.1,alpha0p1,102,3,subject102_client3,1900,4,running,3961.52
0.1,alpha0p1,102,3,subject102_client3,1901,4,running,3962.8
0.1,alpha0p1,102,3,subject102_client3,1902,4,running,3964.08
0.1,alpha0p1,102,3,subject102_client3,1903,4,running,3965.36
0.1,alpha0p1,102,3,subject102_client3,1904,4,running,3966.64
0.1,alpha0p1,102,3,subject102_client3,1905,4,running,3967.92
0.1,alpha0p1,102,3,subject102_client3,1906,4,running,3969.2
0.1,alpha0p1,102,3,subject102_client3,1907,4,running,3970.48
0.1,alpha0p1,102,3,subject102_client3,1908,4,running,3971.76
0.1,alpha0p1,102,3,subject102_client3,1909,4,running,3973.04
0.1,alpha0p1,102,3,subject102_client3,1910,4,running,3974.32
0.1,alpha0p1,102,3,subject102_client3,1911,4,running,3975.6
0.1,alpha0p1,102,3,subject102_client3,1912,4,running,3976.88
0.1,alpha0p1,102,3,subject102_client3,1913,4,running,3978.16
0.1,alpha0p1,102,3,subject102_client3,1914,4,running,3979.44
0.1,alpha0p1,102,3,subject102_client3,1915,4,running,3980.72
0.1,alpha0p1,102,3,subject102_client3,1916,4,running,3982.0
0.1,alpha0p1,102,3,subject102_client3,1917,4,running,3983.28
0.1,alpha0p1,102,3,subject102_client3,1918,4,running,3984.56
0.1,alpha0p1,102,3,subject102_client3,1919,4,running,3985.84
0.1,alpha0p1,102,3,subject102_client3,1920,4,running,3987.12
0.1,alpha0p1,102,3,subject102_client3,1921,4,running,3988.4
0.1,alpha0p1,102,3,subject102_client3,1922,4,running,3989.68
0.1,alpha0p1,102,3,subject102_client3,1923,4,running,3990.96
0.1,alpha0p1,102,3,subject102_client3,1924,4,running,3992.24
0.1,alpha0p1,102,3,subject102_client3,1925,4,running,3993.52
0.1,alpha0p1,102,3,subject102_client3,1926,4,running,3994.8
0.1,alpha0p1,102,3,subject102_client3,1927,4,running,3996.08
0.1,alpha0p1,102,3,subject102_client3,1928,4,running,3997.36
0.1,alpha0p1,102,3,subject102_client3,1929,4,running,3998.64
0.1,alpha0p1,102,1,subject102_client1,1931,4,running,4001.2
0.1,alpha0p1,102,1,subject102_client1,1932,4,running,4002.48
0.1,alpha0p1,102,1,subject102_client1,1933,4,running,4003.76
0.1,alpha0p1,102,1,subject102_client1,1934,4,running,4005.04
0.1,alpha0p1,102,2,subject102_client2,1935,11,rope jumping,4113.07
0.1,alpha0p1,102,2,subject102_client2,1936,11,rope jumping,4114.35
0.1,alpha0p1,102,2,subject102_client2,1937,11,rope jumping,4115.63
0.1,alpha0p1,102,0,subject102_client0,1939,11,rope jumping,4118.19
0.1,alpha0p1,102,0,subject102_client0,1940,11,rope jumping,4119.47
0.1,alpha0p1,102,0,subject102_client0,1941,11,rope jumping,4120.75
0.1,alpha0p1,102,0,subject102_client0,1942,11,rope jumping,4122.03
0.1,alpha0p1,102,0,subject102_client0,1943,11,rope jumping,4123.31
0.1,alpha0p1,102,0,subject102_client0,1944,11,rope jumping,4124.59
0.1,alpha0p1,102,0,subject102_client0,1945,11,rope jumping,4125.87
0.1,alpha0p1,102,0,subject102_client0,1946,11,rope jumping,4127.15
0.1,alpha0p1,102,0,subject102_client0,1947,11,rope jumping,4128.43
0.1,alpha0p1,102,0,subject102_client0,1948,11,rope jumping,4129.71
0.1,alpha0p1,102,0,subject102_client0,1949,11,rope jumping,4130.99
0.1,alpha0p1,102,0,subject102_client0,1950,11,rope jumping,4132.27
0.1,alpha0p1,102,0,subject102_client0,1951,11,rope jumping,4133.55
0.1,alpha0p1,102,0,subject102_client0,1952,11,rope jumping,4134.83
0.1,alpha0p1,102,0,subject102_client0,1953,11,rope jumping,4136.11
0.1,alpha0p1,102,0,subject102_client0,1954,11,rope jumping,4137.39
0.1,alpha0p1,102,0,subject102_client0,1955,11,rope jumping,4138.67
0.1,alpha0p1,102,0,subject102_client0,1956,11,rope jumping,4139.95
0.1,alpha0p1,102,0,subject102_client0,1957,11,rope jumping,4141.23
0.1,alpha0p1,102,0,subject102_client0,1958,11,rope jumping,4142.51
0.1,alpha0p1,102,0,subject102_client0,1959,11,rope jumping,4143.79
0.1,alpha0p1,102,0,subject102_client0,1960,11,rope jumping,4145.07
0.1,alpha0p1,102,0,subject102_client0,1961,11,rope jumping,4146.35
0.1,alpha0p1,102,0,subject102_client0,1962,11,rope jumping,4147.63
0.1,alpha0p1,102,0,subject102_client0,1963,11,rope jumping,4148.91
0.1,alpha0p1,102,0,subject102_client0,1964,11,rope jumping,4150.19
0.1,alpha0p1,102,0,subject102_client0,1965,11,rope jumping,4151.47
0.1,alpha0p1,102,0,subject102_client0,1966,11,rope jumping,4152.75
0.1,alpha0p1,102,0,subject102_client0,1967,11,rope jumping,4154.03
0.1,alpha0p1,102,0,subject102_client0,1968,11,rope jumping,4155.31
0.1,alpha0p1,102,0,subject102_client0,1969,11,rope jumping,4156.59
0.1,alpha0p1,102,0,subject102_client0,1970,11,rope jumping,4157.87
0.1,alpha0p1,102,0,subject102_client0,1971,11,rope jumping,4159.15
0.1,alpha0p1,102,0,subject102_client0,1972,11,rope jumping,4160.43
0.1,alpha0p1,102,0,subject102_client0,1973,11,rope jumping,4161.71
0.1,alpha0p1,102,0,subject102_client0,1974,11,rope jumping,4162.99
0.1,alpha0p1,102,0,subject102_client0,1975,11,rope jumping,4164.27
0.1,alpha0p1,102,0,subject102_client0,1976,11,rope jumping,4165.55
0.1,alpha0p1,102,0,subject102_client0,1977,11,rope jumping,4166.83
0.1,alpha0p1,102,0,subject102_client0,1978,11,rope jumping,4168.11
0.1,alpha0p1,102,0,subject102_client0,1979,11,rope jumping,4169.39
0.1,alpha0p1,102,0,subject102_client0,1980,11,rope jumping,4170.67
0.1,alpha0p1,102,0,subject102_client0,1981,11,rope jumping,4171.95
0.1,alpha0p1,102,0,subject102_client0,1982,11,rope jumping,4173.23
0.1,alpha0p1,102,0,subject102_client0,1983,11,rope jumping,4174.51
0.1,alpha0p1,102,0,subject102_client0,1984,11,rope jumping,4175.79
0.1,alpha0p1,102,0,subject102_client0,1985,11,rope jumping,4177.07
0.1,alpha0p1,102,0,subject102_client0,1986,11,rope jumping,4178.35
0.1,alpha0p1,102,0,subject102_client0,1987,11,rope jumping,4179.63
0.1,alpha0p1,102,0,subject102_client0,1988,11,rope jumping,4180.91
0.1,alpha0p1,102,0,subject102_client0,1989,11,rope jumping,4182.19
0.1,alpha0p1,102,0,subject102_client0,1990,11,rope jumping,4183.47
0.1,alpha0p1,102,0,subject102_client0,1991,11,rope jumping,4184.75
0.1,alpha0p1,102,0,subject102_client0,1992,11,rope jumping,4186.03
0.1,alpha0p1,102,0,subject102_client0,1993,11,rope jumping,4187.31
0.1,alpha0p1,102,0,subject102_client0,1994,11,rope jumping,4188.59
0.1,alpha0p1,102,0,subject102_client0,1995,11,rope jumping,4189.87
0.1,alpha0p1,102,0,subject102_client0,1996,11,rope jumping,4191.15
0.1,alpha0p1,102,0,subject102_client0,1997,11,rope jumping,4192.43
0.1,alpha0p1,102,0,subject102_client0,1998,11,rope jumping,4193.71
0.1,alpha0p1,102,0,subject102_client0,1999,11,rope jumping,4194.99
0.1,alpha0p1,102,0,subject102_client0,2000,11,rope jumping,4196.27
0.1,alpha0p1,102,0,subject102_client0,2001,11,rope jumping,4197.55
0.1,alpha0p1,102,0,subject102_client0,2002,11,rope jumping,4198.83
0.1,alpha0p1,102,0,subject102_client0,2003,11,rope jumping,4200.11
0.1,alpha0p1,102,0,subject102_client0,2004,11,rope jumping,4201.39
0.1,alpha0p1,102,0,subject102_client0,2005,11,rope jumping,4202.67
0.1,alpha0p1,102,0,subject102_client0,2006,11,rope jumping,4203.95
0.1,alpha0p1,102,0,subject102_client0,2007,11,rope jumping,4205.23
0.1,alpha0p1,102,0,subject102_client0,2008,11,rope jumping,4206.51
0.1,alpha0p1,102,0,subject102_client0,2009,11,rope jumping,4207.79
0.1,alpha0p1,102,0,subject102_client0,2010,11,rope jumping,4209.07
0.1,alpha0p1,102,0,subject102_client0,2011,11,rope jumping,4210.35
0.1,alpha0p1,102,0,subject102_client0,2012,11,rope jumping,4211.63
0.1,alpha0p1,102,0,subject102_client0,2013,11,rope jumping,4212.91
0.1,alpha0p1,102,0,subject102_client0,2014,11,rope jumping,4214.19
0.1,alpha0p1,102,0,subject102_client0,2015,11,rope jumping,4215.47
0.1,alpha0p1,102,0,subject102_client0,2016,11,rope jumping,4216.75
0.1,alpha0p1,102,0,subject102_client0,2017,11,rope jumping,4218.03
0.1,alpha0p1,102,0,subject102_client0,2018,11,rope jumping,4219.31
0.1,alpha0p1,102,0,subject102_client0,2019,11,rope jumping,4220.59
0.1,alpha0p1,102,0,subject102_client0,2020,11,rope jumping,4221.87
0.1,alpha0p1,102,0,subject102_client0,2021,11,rope jumping,4223.15
0.1,alpha0p1,102,0,subject102_client0,2022,11,rope jumping,4224.43
0.1,alpha0p1,102,0,subject102_client0,2023,11,rope jumping,4225.71
0.1,alpha0p1,102,0,subject102_client0,2024,11,rope jumping,4226.99
0.1,alpha0p1,102,0,subject102_client0,2025,11,rope jumping,4228.27
0.1,alpha0p1,102,0,subject102_client0,2026,11,rope jumping,4229.55
0.1,alpha0p1,102,0,subject102_client0,2027,11,rope jumping,4230.83
0.1,alpha0p1,102,0,subject102_client0,2028,11,rope jumping,4232.11
0.1,alpha0p1,102,0,subject102_client0,2029,11,rope jumping,4233.39
0.1,alpha0p1,102,0,subject102_client0,2030,11,rope jumping,4234.67
0.1,alpha0p1,102,0,subject102_client0,2031,11,rope jumping,4235.95
0.1,alpha0p1,102,0,subject102_client0,2032,11,rope jumping,4237.23
0.1,alpha0p1,102,0,subject102_client0,2033,11,rope jumping,4238.51
0.1,alpha0p1,102,0,subject102_client0,2034,11,rope jumping,4239.79
0.1,alpha0p1,102,0,subject102_client0,2035,11,rope jumping,4241.07
0.1,alpha0p1,102,0,subject102_client0,2036,11,rope jumping,4242.35
0.1,alpha0p1,103,2,subject103_client2,2037,0,lying,166.11
0.1,alpha0p1,103,2,subject103_client2,2038,0,lying,167.39
0.1,alpha0p1,103,2,subject103_client2,2039,0,lying,168.67
0.1,alpha0p1,103,2,subject103_client2,2040,0,lying,169.95
0.1,alpha0p1,103,2,subject103_client2,2041,0,lying,171.23
0.1,alpha0p1,103,2,subject103_client2,2042,0,lying,172.51
0.1,alpha0p1,103,2,subject103_client2,2043,0,lying,173.79
0.1,alpha0p1,103,2,subject103_client2,2044,0,lying,175.07
0.1,alpha0p1,103,2,subject103_client2,2045,0,lying,176.35
0.1,alpha0p1,103,2,subject103_client2,2046,0,lying,177.63
0.1,alpha0p1,103,2,subject103_client2,2047,0,lying,178.91
0.1,alpha0p1,103,2,subject103_client2,2048,0,lying,180.19
0.1,alpha0p1,103,2,subject103_client2,2049,0,lying,181.47
0.1,alpha0p1,103,2,subject103_client2,2050,0,lying,182.75
0.1,alpha0p1,103,2,subject103_client2,2051,0,lying,184.03
0.1,alpha0p1,103,2,subject103_client2,2052,0,lying,185.31
0.1,alpha0p1,103,2,subject103_client2,2053,0,lying,186.59
0.1,alpha0p1,103,2,subject103_client2,2054,0,lying,187.87
0.1,alpha0p1,103,2,subject103_client2,2055,0,lying,189.15
0.1,alpha0p1,103,2,subject103_client2,2056,0,lying,190.43
0.1,alpha0p1,103,2,subject103_client2,2057,0,lying,191.71
0.1,alpha0p1,103,2,subject103_client2,2058,0,lying,192.99
0.1,alpha0p1,103,2,subject103_client2,2059,0,lying,194.27
0.1,alpha0p1,103,2,subject103_client2,2060,0,lying,195.55
0.1,alpha0p1,103,2,subject103_client2,2061,0,lying,196.83
0.1,alpha0p1,103,2,subject103_client2,2062,0,lying,198.11
0.1,alpha0p1,103,2,subject103_client2,2063,0,lying,199.39
0.1,alpha0p1,103,2,subject103_client2,2064,0,lying,200.67
0.1,alpha0p1,103,2,subject103_client2,2065,0,lying,201.95
0.1,alpha0p1,103,2,subject103_client2,2066,0,lying,203.23
0.1,alpha0p1,103,2,subject103_client2,2067,0,lying,204.51
0.1,alpha0p1,103,2,subject103_client2,2068,0,lying,205.79
0.1,alpha0p1,103,2,subject103_client2,2069,0,lying,207.07
0.1,alpha0p1,103,2,subject103_client2,2070,0,lying,208.35
0.1,alpha0p1,103,2,subject103_client2,2071,0,lying,209.63
0.1,alpha0p1,103,2,subject103_client2,2072,0,lying,210.91
0.1,alpha0p1,103,2,subject103_client2,2073,0,lying,212.19
0.1,alpha0p1,103,2,subject103_client2,2074,0,lying,213.47
0.1,alpha0p1,103,2,subject103_client2,2075,0,lying,214.75
0.1,alpha0p1,103,2,subject103_client2,2076,0,lying,216.03
0.1,alpha0p1,103,2,subject103_client2,2077,0,lying,217.31
0.1,alpha0p1,103,2,subject103_client2,2078,0,lying,218.59
0.1,alpha0p1,103,2,subject103_client2,2079,0,lying,219.87
0.1,alpha0p1,103,2,subject103_client2,2080,0,lying,221.15
0.1,alpha0p1,103,2,subject103_client2,2081,0,lying,222.43
0.1,alpha0p1,103,2,subject103_client2,2082,0,lying,223.71
0.1,alpha0p1,103,2,subject103_client2,2083,0,lying,224.99
0.1,alpha0p1,103,2,subject103_client2,2084,0,lying,226.27
0.1,alpha0p1,103,2,subject103_client2,2085,0,lying,227.55
0.1,alpha0p1,103,2,subject103_client2,2086,0,lying,228.83
0.1,alpha0p1,103,2,subject103_client2,2087,0,lying,230.11
0.1,alpha0p1,103,2,subject103_client2,2088,0,lying,231.39
0.1,alpha0p1,103,2,subject103_client2,2089,0,lying,232.67
0.1,alpha0p1,103,2,subject103_client2,2090,0,lying,233.95
0.1,alpha0p1,103,2,subject103_client2,2091,0,lying,235.23
0.1,alpha0p1,103,2,subject103_client2,2092,0,lying,236.51
0.1,alpha0p1,103,2,subject103_client2,2093,0,lying,237.79
0.1,alpha0p1,103,2,subject103_client2,2094,0,lying,239.07
0.1,alpha0p1,103,2,subject103_client2,2095,0,lying,240.35
0.1,alpha0p1,103,2,subject103_client2,2096,0,lying,241.63
0.1,alpha0p1,103,2,subject103_client2,2097,0,lying,242.91
0.1,alpha0p1,103,2,subject103_client2,2098,0,lying,244.19
0.1,alpha0p1,103,2,subject103_client2,2099,0,lying,245.47
0.1,alpha0p1,103,2,subject103_client2,2100,0,lying,246.75
0.1,alpha0p1,103,2,subject103_client2,2101,0,lying,248.03
0.1,alpha0p1,103,2,subject103_client2,2102,0,lying,249.31
0.1,alpha0p1,103,2,subject103_client2,2103,0,lying,250.59
0.1,alpha0p1,103,2,subject103_client2,2104,0,lying,251.87
0.1,alpha0p1,103,2,subject103_client2,2105,0,lying,253.15
0.1,alpha0p1,103,2,subject103_client2,2106,0,lying,254.43
0.1,alpha0p1,103,2,subject103_client2,2107,0,lying,255.71
0.1,alpha0p1,103,2,subject103_client2,2108,0,lying,256.99
0.1,alpha0p1,103,2,subject103_client2,2109,0,lying,258.27
0.1,alpha0p1,103,2,subject103_client2,2110,0,lying,259.55
0.1,alpha0p1,103,2,subject103_client2,2111,0,lying,260.83
0.1,alpha0p1,103,2,subject103_client2,2112,0,lying,262.11
0.1,alpha0p1,103,2,subject103_client2,2113,0,lying,263.39
0.1,alpha0p1,103,2,subject103_client2,2114,0,lying,264.67
0.1,alpha0p1,103,2,subject103_client2,2115,0,lying,265.95
0.1,alpha0p1,103,2,subject103_client2,2116,0,lying,267.23
0.1,alpha0p1,103,2,subject103_client2,2117,0,lying,268.51
0.1,alpha0p1,103,2,subject103_client2,2118,0,lying,269.79
0.1,alpha0p1,103,2,subject103_client2,2119,0,lying,271.07
0.1,alpha0p1,103,2,subject103_client2,2120,0,lying,272.35
0.1,alpha0p1,103,2,subject103_client2,2121,0,lying,273.63
0.1,alpha0p1,103,2,subject103_client2,2122,0,lying,274.91
0.1,alpha0p1,103,2,subject103_client2,2123,0,lying,276.19
0.1,alpha0p1,103,2,subject103_client2,2124,0,lying,277.47
0.1,alpha0p1,103,2,subject103_client2,2125,0,lying,278.75
0.1,alpha0p1,103,2,subject103_client2,2126,0,lying,280.03
0.1,alpha0p1,103,2,subject103_client2,2127,0,lying,281.31
0.1,alpha0p1,103,2,subject103_client2,2128,0,lying,282.59
0.1,alpha0p1,103,2,subject103_client2,2129,0,lying,283.87
0.1,alpha0p1,103,2,subject103_client2,2130,0,lying,285.15
0.1,alpha0p1,103,2,subject103_client2,2131,0,lying,286.43
0.1,alpha0p1,103,2,subject103_client2,2132,0,lying,287.71
0.1,alpha0p1,103,2,subject103_client2,2133,0,lying,288.99
0.1,alpha0p1,103,2,subject103_client2,2134,0,lying,290.27
0.1,alpha0p1,103,2,subject103_client2,2135,0,lying,291.55
0.1,alpha0p1,103,2,subject103_client2,2136,0,lying,292.83
0.1,alpha0p1,103,2,subject103_client2,2137,0,lying,294.11
0.1,alpha0p1,103,2,subject103_client2,2138,0,lying,295.39
0.1,alpha0p1,103,2,subject103_client2,2139,0,lying,296.67
0.1,alpha0p1,103,2,subject103_client2,2140,0,lying,297.95
0.1,alpha0p1,103,2,subject103_client2,2141,0,lying,299.23
0.1,alpha0p1,103,2,subject103_client2,2142,0,lying,300.51
0.1,alpha0p1,103,2,subject103_client2,2143,0,lying,301.79
0.1,alpha0p1,103,2,subject103_client2,2144,0,lying,303.07
0.1,alpha0p1,103,2,subject103_client2,2145,0,lying,304.35
0.1,alpha0p1,103,2,subject103_client2,2146,0,lying,305.63
0.1,alpha0p1,103,2,subject103_client2,2147,0,lying,306.91
0.1,alpha0p1,103,2,subject103_client2,2148,0,lying,308.19
0.1,alpha0p1,103,2,subject103_client2,2149,0,lying,309.47
0.1,alpha0p1,103,2,subject103_client2,2150,0,lying,310.75
0.1,alpha0p1,103,2,subject103_client2,2151,0,lying,312.03
0.1,alpha0p1,103,2,subject103_client2,2152,0,lying,313.31
0.1,alpha0p1,103,2,subject103_client2,2153,0,lying,314.59
0.1,alpha0p1,103,2,subject103_client2,2154,0,lying,315.87
0.1,alpha0p1,103,2,subject103_client2,2155,0,lying,317.15
0.1,alpha0p1,103,2,subject103_client2,2156,0,lying,318.43
0.1,alpha0p1,103,2,subject103_client2,2157,0,lying,319.71
0.1,alpha0p1,103,2,subject103_client2,2158,0,lying,320.99
0.1,alpha0p1,103,2,subject103_client2,2159,0,lying,322.27
0.1,alpha0p1,103,2,subject103_client2,2160,0,lying,323.55
0.1,alpha0p1,103,2,subject103_client2,2161,0,lying,324.83
0.1,alpha0p1,103,2,subject103_client2,2162,0,lying,326.11
0.1,alpha0p1,103,2,subject103_client2,2163,0,lying,327.39
0.1,alpha0p1,103,2,subject103_client2,2164,0,lying,328.67
0.1,alpha0p1,103,2,subject103_client2,2165,0,lying,329.95
0.1,alpha0p1,103,2,subject103_client2,2166,0,lying,331.23
0.1,alpha0p1,103,2,subject103_client2,2167,0,lying,332.51
0.1,alpha0p1,103,2,subject103_client2,2168,0,lying,333.79
0.1,alpha0p1,103,2,subject103_client2,2169,0,lying,335.07
0.1,alpha0p1,103,2,subject103_client2,2170,0,lying,336.35
0.1,alpha0p1,103,2,subject103_client2,2171,0,lying,337.63
0.1,alpha0p1,103,2,subject103_client2,2172,0,lying,338.91
0.1,alpha0p1,103,2,subject103_client2,2173,0,lying,340.19
0.1,alpha0p1,103,2,subject103_client2,2174,0,lying,341.47
0.1,alpha0p1,103,2,subject103_client2,2175,0,lying,342.75
0.1,alpha0p1,103,2,subject103_client2,2176,0,lying,344.03
0.1,alpha0p1,103,2,subject103_client2,2177,0,lying,345.31
0.1,alpha0p1,103,2,subject103_client2,2178,0,lying,346.59
0.1,alpha0p1,103,2,subject103_client2,2179,0,lying,347.87
0.1,alpha0p1,103,2,subject103_client2,2180,0,lying,349.15
0.1,alpha0p1,103,2,subject103_client2,2181,0,lying,350.43
0.1,alpha0p1,103,2,subject103_client2,2182,0,lying,351.71
0.1,alpha0p1,103,2,subject103_client2,2183,0,lying,352.99
0.1,alpha0p1,103,2,subject103_client2,2184,0,lying,354.27
0.1,alpha0p1,103,2,subject103_client2,2185,0,lying,355.55
0.1,alpha0p1,103,2,subject103_client2,2186,0,lying,356.83
0.1,alpha0p1,103,2,subject103_client2,2187,0,lying,358.11
0.1,alpha0p1,103,2,subject103_client2,2188,0,lying,359.39
0.1,alpha0p1,103,2,subject103_client2,2189,0,lying,360.67
0.1,alpha0p1,103,2,subject103_client2,2190,0,lying,361.95
0.1,alpha0p1,103,2,subject103_client2,2191,0,lying,363.23
0.1,alpha0p1,103,2,subject103_client2,2192,0,lying,364.51
0.1,alpha0p1,103,2,subject103_client2,2193,0,lying,365.79
0.1,alpha0p1,103,2,subject103_client2,2194,0,lying,367.07
0.1,alpha0p1,103,2,subject103_client2,2195,0,lying,368.35
0.1,alpha0p1,103,2,subject103_client2,2196,0,lying,369.63
0.1,alpha0p1,103,2,subject103_client2,2197,0,lying,370.91
0.1,alpha0p1,103,2,subject103_client2,2198,0,lying,372.19
0.1,alpha0p1,103,2,subject103_client2,2199,0,lying,373.47
0.1,alpha0p1,103,2,subject103_client2,2200,0,lying,374.75
0.1,alpha0p1,103,2,subject103_client2,2201,0,lying,376.03
0.1,alpha0p1,103,2,subject103_client2,2202,0,lying,377.31
0.1,alpha0p1,103,2,subject103_client2,2203,0,lying,378.59
0.1,alpha0p1,103,2,subject103_client2,2204,0,lying,379.87
0.1,alpha0p1,103,2,subject103_client2,2205,0,lying,381.15
0.1,alpha0p1,103,2,subject103_client2,2206,0,lying,382.43
0.1,alpha0p1,103,2,subject103_client2,2207,0,lying,383.71
0.1,alpha0p1,103,1,subject103_client1,2208,1,sitting,481.61
0.1,alpha0p1,103,1,subject103_client1,2209,1,sitting,482.89
0.1,alpha0p1,103,1,subject103_client1,2210,1,sitting,484.17
0.1,alpha0p1,103,1,subject103_client1,2211,1,sitting,485.45
0.1,alpha0p1,103,1,subject103_client1,2212,1,sitting,486.73
0.1,alpha0p1,103,1,subject103_client1,2213,1,sitting,488.01
0.1,alpha0p1,103,1,subject103_client1,2214,1,sitting,489.29
0.1,alpha0p1,103,1,subject103_client1,2215,1,sitting,490.57
0.1,alpha0p1,103,1,subject103_client1,2216,1,sitting,491.85
0.1,alpha0p1,103,1,subject103_client1,2217,1,sitting,493.13
0.1,alpha0p1,103,1,subject103_client1,2218,1,sitting,494.41
0.1,alpha0p1,103,1,subject103_client1,2219,1,sitting,495.69
0.1,alpha0p1,103,1,subject103_client1,2220,1,sitting,496.97
0.1,alpha0p1,103,1,subject103_client1,2221,1,sitting,498.25
0.1,alpha0p1,103,1,subject103_client1,2222,1,sitting,499.53
